HomeTeam,AwayTeam,FTHG,FTAG,FTR,TotalHomeMatches,TotalAwayMatches,TotalHomeGoals,TotalAwayGoals,TotalHomeConceded,TotalAwayConceded,TotalHomePoints,TotalAwayPoints,AverageHomeGoalsScored,AverageAwayGoalsScored,AverageHomeGoalsConceded,AverageAwayGoalsConceded,AverageHomePoints,AverageAwayPoints,AverageHomeGoalsScoredLast6,AverageAwayGoalsScoredLast6,AverageHomeGoalsConcededLast6,AverageAwayGoalsConcededLast6,AverageHomePointsLast6,AverageAwayPointsLast6,HistoricalAvgHomePoints,HistoricalAvgAwayPoints,IsItEliteHome,IsItEliteAway
West Ham,Burnley,2,2,D,27,27,43,25,47,60,42,13,1.5925925925925926,0.9259259259259259,1.7407407407407407,2.2222222222222223,1.5555555555555556,0.48148148148148145,1.3333333333333333,0.6666666666666666,2.5,3.0,1.1666666666666667,0.16666666666666666,47.92307692307692,40.625,0,0
Liverpool,Man City,1,1,D,27,27,64,62,25,27,63,62,2.3703703703703702,2.2962962962962963,0.9259259259259259,1.0,2.3333333333333335,2.2962962962962963,2.8333333333333335,1.8333333333333333,1.1666666666666667,0.5,2.5,2.6666666666666665,70.93103448275862,67.33333333333333,1,1
Chelsea,Newcastle,3,2,H,26,27,44,57,43,45,36,40,1.6923076923076923,2.111111111111111,1.6538461538461537,1.6666666666666667,1.3846153846153846,1.4814814814814814,1.6666666666666667,2.6666666666666665,2.0,2.1666666666666665,1.3333333333333333,1.8333333333333333,71.55172413793103,52.0,1,0
Bournemouth,Luton,4,3,H,27,27,37,38,49,55,32,21,1.3703703703703705,1.4074074074074074,1.8148148148148149,2.037037037037037,1.1851851851851851,0.7777777777777778,1.3333333333333333,1.6666666666666667,1.5,2.8333333333333335,1.0,0.3333333333333333,41.666666666666664,0.0,0,0
Burnley,Brentford,2,1,H,28,28,27,40,62,52,14,26,0.9642857142857143,1.4285714285714286,2.2142857142857144,1.8571428571428572,0.5,0.9285714285714286,0.8333333333333334,1.3333333333333333,2.8333333333333335,2.1666666666666665,0.3333333333333333,0.6666666666666666,40.625,52.5,0,0
Luton,Nott'm Forest,1,1,D,28,28,41,34,59,50,21,24,1.4642857142857142,1.2142857142857142,2.107142857142857,1.7857142857142858,0.75,0.8571428571428571,1.5,1.1666666666666667,2.8333333333333335,1.6666666666666667,0.16666666666666666,0.6666666666666666,0.0,47.4,0,0
Fulham,Tottenham,3,0,H,28,27,40,59,44,39,35,53,1.4285714285714286,2.185185185185185,1.5714285714285714,1.4444444444444444,1.25,1.962962962962963,2.0,2.5,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.1666666666666665,43.25,60.10344827586207,0,1
West Ham,Aston Villa,1,1,D,28,28,45,59,49,41,43,55,1.6071428571428572,2.107142857142857,1.75,1.4642857142857142,1.5357142857142858,1.9642857142857142,1.5,2.5,2.6666666666666665,1.8333333333333333,1.1666666666666667,2.0,47.92307692307692,49.53846153846154,0,0
Newcastle,West Ham,4,3,H,28,29,59,46,48,50,40,44,2.107142857142857,1.5862068965517242,1.7142857142857142,1.7241379310344827,1.4285714285714286,1.5172413793103448,2.5,1.6666666666666667,2.5,2.3333333333333335,1.3333333333333333,1.3333333333333333,52.0,47.92307692307692,0,0
Bournemouth,Everton,2,1,H,28,28,41,29,52,39,35,31,1.4642857142857142,1.0357142857142858,1.8571428571428572,1.3928571428571428,1.25,1.1071428571428572,1.8333333333333333,0.8333333333333334,1.8333333333333333,1.8333333333333333,1.3333333333333333,0.5,41.666666666666664,52.172413793103445,0,0
Chelsea,Burnley,2,2,D,27,29,47,29,45,63,39,17,1.7407407407407407,1.0,1.6666666666666667,2.1724137931034484,1.4444444444444444,0.5862068965517241,2.0,0.8333333333333334,2.3333333333333335,2.6666666666666665,1.3333333333333333,0.6666666666666666,71.55172413793103,40.625,1,0
Nott'm Forest,Crystal Palace,1,1,D,29,28,35,33,51,48,25,29,1.206896551724138,1.1785714285714286,1.7586206896551724,1.7142857142857142,0.8620689655172413,1.0357142857142858,1.1666666666666667,1.3333333333333333,1.6666666666666667,2.0,0.6666666666666666,0.8333333333333334,47.4,43.07692307692308,0,0
Sheffield United,Fulham,3,3,D,28,29,24,43,74,44,14,38,0.8571428571428571,1.4827586206896552,2.642857142857143,1.5172413793103448,0.5,1.3103448275862069,0.8333333333333334,2.1666666666666665,3.3333333333333335,1.0,0.6666666666666666,2.0,38.333333333333336,43.25,0,0
Tottenham,Luton,2,1,H,28,29,59,42,42,60,53,22,2.107142857142857,1.4482758620689655,1.5,2.0689655172413794,1.8928571428571428,0.7586206896551724,2.0,1.5,1.5,2.5,1.6666666666666667,0.3333333333333333,60.10344827586207,0.0,1,0
Aston Villa,Wolves,2,0,H,29,28,60,42,42,44,56,41,2.0689655172413794,1.5,1.4482758620689655,1.5714285714285714,1.9310344827586208,1.4642857142857142,1.8333333333333333,1.5,2.0,1.5,1.6666666666666667,2.0,49.53846153846154,43.22222222222222,0,0
Brentford,Man United,1,1,D,29,28,41,39,54,39,26,47,1.4137931034482758,1.3928571428571428,1.8620689655172413,1.3928571428571428,0.896551724137931,1.6785714285714286,1.1666666666666667,1.8333333333333333,2.5,1.1666666666666667,0.16666666666666666,2.0,52.5,78.10344827586206,0,1
Liverpool,Brighton,2,1,H,28,28,65,50,26,44,64,42,2.3214285714285716,1.7857142857142858,0.9285714285714286,1.5714285714285714,2.2857142857142856,1.5,2.3333333333333335,2.0,1.1666666666666667,1.1666666666666667,2.1666666666666665,1.6666666666666667,70.93103448275862,45.166666666666664,1,0
Man City,Arsenal,0,0,D,28,28,63,70,28,24,63,64,2.25,2.5,1.0,0.8571428571428571,2.25,2.2857142857142856,1.5,4.333333333333333,0.5,0.5,2.3333333333333335,3.0,67.33333333333333,72.34482758620689,1,1
Newcastle,Everton,1,1,D,29,29,63,30,51,41,43,31,2.1724137931034484,1.0344827586206897,1.7586206896551724,1.4137931034482758,1.4827586206896552,1.0689655172413792,2.5,0.6666666666666666,2.3333333333333335,1.8333333333333333,1.6666666666666667,0.3333333333333333,52.0,52.172413793103445,0,0
Nott'm Forest,Fulham,3,1,H,30,30,36,46,52,47,26,39,1.2,1.5333333333333334,1.7333333333333334,1.5666666666666667,0.8666666666666667,1.3,1.0,2.1666666666666665,1.3333333333333333,1.3333333333333333,0.8333333333333334,1.6666666666666667,47.4,43.25,0,0
Bournemouth,Crystal Palace,1,0,H,29,29,43,34,53,49,38,30,1.4827586206896552,1.1724137931034482,1.8275862068965518,1.6896551724137931,1.3103448275862069,1.0344827586206897,2.0,1.3333333333333333,1.5,1.5,1.8333333333333333,1.0,41.666666666666664,43.07692307692308,0,0
Burnley,Wolves,1,1,D,30,29,31,42,65,46,18,41,1.0333333333333334,1.4482758620689655,2.1666666666666665,1.5862068965517242,0.6,1.4137931034482758,1.0,0.8333333333333334,2.5,1.5,0.8333333333333334,1.5,40.625,43.22222222222222,0,0
West Ham,Tottenham,1,1,D,30,29,49,61,54,43,44,56,1.6333333333333333,2.103448275862069,1.8,1.4827586206896552,1.4666666666666666,1.9310344827586208,2.1666666666666665,2.0,2.0,1.3333333333333333,1.3333333333333333,2.0,47.92307692307692,60.10344827586207,0,1
Arsenal,Luton,2,0,H,29,30,70,43,24,62,65,22,2.413793103448276,1.4333333333333333,0.8275862068965517,2.066666666666667,2.2413793103448274,0.7333333333333333,3.8333333333333335,1.5,0.3333333333333333,2.5,2.6666666666666665,0.3333333333333333,72.34482758620689,0.0,1,0
Brentford,Brighton,0,0,D,30,29,42,51,55,46,27,42,1.4,1.7586206896551724,1.8333333333333333,1.5862068965517242,0.9,1.4482758620689655,1.1666666666666667,1.5,2.0,1.3333333333333333,0.3333333333333333,1.1666666666666667,52.5,45.166666666666664,0,0
Man City,Aston Villa,4,1,H,29,30,63,62,28,42,64,59,2.1724137931034484,2.066666666666667,0.9655172413793104,1.4,2.206896551724138,1.9666666666666666,1.1666666666666667,2.0,0.5,1.6666666666666667,2.0,2.1666666666666665,67.33333333333333,49.53846153846154,1,0
Liverpool,Sheffield United,3,1,H,29,29,67,27,27,77,67,15,2.310344827586207,0.9310344827586207,0.9310344827586207,2.6551724137931036,2.310344827586207,0.5172413793103449,2.5,1.3333333333333333,0.8333333333333334,3.0,2.6666666666666665,0.8333333333333334,70.93103448275862,38.333333333333336,1,0
Chelsea,Man United,4,3,H,28,29,49,40,47,40,40,48,1.75,1.3793103448275863,1.6785714285714286,1.3793103448275863,1.4285714285714286,1.6551724137931034,2.1666666666666665,1.5,2.0,1.3333333333333333,1.5,1.6666666666666667,71.55172413793103,78.10344827586206,1,1
Crystal Palace,Man City,2,4,A,30,30,34,67,50,29,30,67,1.1333333333333333,2.2333333333333334,1.6666666666666667,0.9666666666666667,1.0,2.2333333333333334,1.1666666666666667,1.6666666666666667,1.1666666666666667,0.5,1.0,2.3333333333333335,43.07692307692308,67.33333333333333,0,1
Aston Villa,Brentford,3,3,D,31,31,63,42,46,55,59,28,2.032258064516129,1.3548387096774193,1.4838709677419355,1.7741935483870968,1.903225806451613,0.9032258064516129,1.8333333333333333,1.1666666666666667,2.1666666666666665,1.8333333333333333,1.6666666666666667,0.5,49.53846153846154,52.5,0,0
Everton,Burnley,1,0,H,30,31,31,32,42,66,32,19,1.0333333333333334,1.032258064516129,1.4,2.129032258064516,1.0666666666666667,0.6129032258064516,0.8333333333333334,1.1666666666666667,1.6666666666666667,1.8333333333333333,0.5,1.0,52.172413793103445,40.625,0,0
Fulham,Newcastle,0,1,A,31,30,47,64,50,52,39,44,1.5161290322580645,2.1333333333333333,1.6129032258064515,1.7333333333333334,1.2580645161290323,1.4666666666666666,2.1666666666666665,2.1666666666666665,1.5,2.1666666666666665,1.6666666666666667,1.3333333333333333,43.25,52.0,0,0
Luton,Bournemouth,2,1,H,31,30,43,44,64,53,22,41,1.3870967741935485,1.4666666666666666,2.064516129032258,1.7666666666666666,0.7096774193548387,1.3666666666666667,1.3333333333333333,1.8333333333333333,2.1666666666666665,1.1666666666666667,0.3333333333333333,2.1666666666666665,0.0,41.666666666666664,0,0
Wolves,West Ham,1,2,A,30,31,43,50,47,55,42,45,1.4333333333333333,1.6129032258064515,1.5666666666666667,1.7741935483870968,1.4,1.4516129032258065,1.0,2.3333333333333335,1.3333333333333333,1.8333333333333333,1.6666666666666667,1.5,43.22222222222222,47.92307692307692,0,0
Brighton,Arsenal,0,3,A,30,30,51,72,46,24,43,68,1.7,2.4,1.5333333333333334,0.8,1.4333333333333333,2.2666666666666666,1.3333333333333333,3.1666666666666665,1.0,0.3333333333333333,1.3333333333333333,2.6666666666666665,45.166666666666664,72.34482758620689,0,1
Man United,Liverpool,2,2,D,30,30,43,70,44,28,48,70,1.4333333333333333,2.3333333333333335,1.4666666666666666,0.9333333333333333,1.6,2.3333333333333335,1.6666666666666667,2.5,1.8333333333333333,0.8333333333333334,1.1666666666666667,2.6666666666666665,78.10344827586206,70.93103448275862,1,1
Sheffield United,Chelsea,2,2,D,30,29,28,53,80,50,15,43,0.9333333333333333,1.8275862068965518,2.6666666666666665,1.7241379310344827,0.5,1.4827586206896552,1.0,2.5,3.3333333333333335,1.8333333333333333,0.3333333333333333,2.0,38.333333333333336,71.55172413793103,0,1
Tottenham,Nott'm Forest,3,1,H,30,31,62,39,44,53,57,29,2.066666666666667,1.2580645161290323,1.4666666666666666,1.7096774193548387,1.9,0.9354838709677419,1.8333333333333333,1.1666666666666667,1.3333333333333333,1.5,1.6666666666666667,0.8333333333333334,60.10344827586207,47.4,1,0
Newcastle,Tottenham,4,0,H,31,31,65,65,52,45,47,60,2.096774193548387,2.096774193548387,1.6774193548387097,1.4516129032258065,1.5161290322580645,1.935483870967742,2.0,2.1666666666666665,1.8333333333333333,1.1666666666666667,1.6666666666666667,2.1666666666666665,52.0,60.10344827586207,0,1
Brentford,Sheffield United,2,0,H,32,31,45,30,58,82,29,16,1.40625,0.967741935483871,1.8125,2.6451612903225805,0.90625,0.5161290322580645,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.8333333333333335,0.6666666666666666,0.5,52.5,38.333333333333336,0,0
Burnley,Brighton,1,1,D,32,31,32,51,67,49,19,43,1.0,1.6451612903225807,2.09375,1.5806451612903225,0.59375,1.3870967741935485,1.1666666666666667,0.5,1.5,1.5,1.0,0.8333333333333334,40.625,45.166666666666664,0,0
Man City,Luton,5,1,H,31,32,71,45,31,65,70,25,2.2903225806451615,1.40625,1.0,2.03125,2.2580645161290325,0.78125,2.1666666666666665,1.3333333333333333,0.8333333333333334,1.8333333333333333,2.3333333333333335,0.8333333333333334,67.33333333333333,0.0,1,0
Nott'm Forest,Wolves,2,2,D,32,31,40,44,56,49,29,42,1.25,1.4193548387096775,1.75,1.5806451612903225,0.90625,1.3548387096774193,1.0,0.8333333333333334,1.3333333333333333,1.5,0.8333333333333334,1.1666666666666667,47.4,43.22222222222222,0,0
Bournemouth,Man United,2,2,D,31,31,45,45,55,46,41,49,1.4516129032258065,1.4516129032258065,1.7741935483870968,1.4838709677419355,1.3225806451612903,1.5806451612903225,2.0,1.6666666666666667,1.3333333333333333,2.0,2.1666666666666665,0.8333333333333334,41.666666666666664,78.10344827586206,0,1
Liverpool,Crystal Palace,0,1,A,31,31,72,36,30,54,71,30,2.3225806451612905,1.1612903225806452,0.967741935483871,1.7419354838709677,2.2903225806451615,0.967741935483871,2.1666666666666665,1.3333333333333333,1.0,1.6666666666666667,2.3333333333333335,0.8333333333333334,70.93103448275862,43.07692307692308,1,0
West Ham,Fulham,0,2,A,32,32,52,47,56,51,48,39,1.625,1.46875,1.75,1.59375,1.5,1.21875,2.0,1.8333333333333333,1.6666666666666667,1.5,1.5,1.1666666666666667,47.92307692307692,43.25,0,0
Arsenal,Aston Villa,0,2,A,31,32,75,66,24,49,71,60,2.4193548387096775,2.0625,0.7741935483870968,1.53125,2.2903225806451615,1.875,2.8333333333333335,1.6666666666666667,0.3333333333333333,2.3333333333333335,2.6666666666666665,1.3333333333333333,72.34482758620689,49.53846153846154,1,0
Chelsea,Everton,6,0,H,30,31,55,32,52,42,44,35,1.8333333333333333,1.032258064516129,1.7333333333333334,1.3548387096774193,1.4666666666666666,1.1290322580645162,2.3333333333333335,0.8333333333333334,2.0,1.5,1.6666666666666667,0.8333333333333334,71.55172413793103,52.172413793103445,1,0
Luton,Brentford,1,5,A,33,33,46,47,70,58,25,32,1.393939393939394,1.4242424242424243,2.121212121212121,1.7575757575757576,0.7575757575757576,0.9696969696969697,1.3333333333333333,1.3333333333333333,2.5,1.3333333333333333,0.6666666666666666,1.0,0.0,52.5,0,0
Sheffield United,Burnley,1,4,A,32,33,30,33,84,68,16,20,0.9375,1.0,2.625,2.0606060606060606,0.5,0.6060606060606061,1.3333333333333333,1.3333333333333333,3.0,1.3333333333333333,0.5,1.1666666666666667,38.333333333333336,40.625,0,0
Wolves,Arsenal,0,2,A,32,32,46,75,51,26,43,71,1.4375,2.34375,1.59375,0.8125,1.34375,2.21875,1.0,2.1666666666666665,1.8333333333333333,0.5,0.8333333333333334,2.1666666666666665,43.22222222222222,72.34482758620689,0,1
Everton,Nott'm Forest,2,0,H,32,33,32,42,48,58,35,30,1.0,1.2727272727272727,1.5,1.7575757575757576,1.09375,0.9090909090909091,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.5,0.6666666666666666,1.0,52.172413793103445,47.4,0,0
Aston Villa,Bournemouth,3,1,H,33,32,68,47,49,57,63,42,2.0606060606060606,1.46875,1.4848484848484849,1.78125,1.9090909090909092,1.3125,1.5,2.0,2.0,1.6666666666666667,1.3333333333333333,1.8333333333333333,49.53846153846154,41.666666666666664,0,0
Crystal Palace,West Ham,5,2,H,32,33,37,52,54,58,33,48,1.15625,1.5757575757575757,1.6875,1.7575757575757576,1.03125,1.4545454545454546,1.0,1.5,1.6666666666666667,1.8333333333333333,0.8333333333333334,1.0,43.07692307692308,47.92307692307692,0,0
Fulham,Liverpool,1,3,A,33,32,49,72,51,31,42,71,1.4848484848484849,2.25,1.5454545454545454,0.96875,1.2727272727272727,2.21875,1.6666666666666667,1.5,1.5,1.0,1.1666666666666667,1.8333333333333333,43.25,70.93103448275862,0,1
Arsenal,Chelsea,5,0,H,33,31,77,61,26,52,74,47,2.3333333333333335,1.967741935483871,0.7878787878787878,1.6774193548387097,2.242424242424242,1.5161290322580645,1.5,3.1666666666666665,0.5,1.8333333333333333,2.1666666666666665,2.0,72.34482758620689,71.55172413793103,1,1
Wolves,Bournemouth,0,1,A,33,33,46,48,53,60,43,42,1.393939393939394,1.4545454545454546,1.606060606060606,1.8181818181818181,1.303030303030303,1.2727272727272727,1.0,1.8333333333333333,1.6666666666666667,1.8333333333333333,0.8333333333333334,1.6666666666666667,43.22222222222222,41.666666666666664,0,0
Crystal Palace,Newcastle,2,0,H,33,32,42,69,56,52,36,50,1.2727272727272727,2.15625,1.696969696969697,1.625,1.0909090909090908,1.5625,1.6666666666666667,2.5,1.5,1.1666666666666667,1.3333333333333333,2.1666666666666665,43.07692307692308,52.0,0,0
Everton,Liverpool,2,0,H,33,33,34,75,48,32,38,74,1.0303030303030303,2.272727272727273,1.4545454545454546,0.9696969696969697,1.1515151515151516,2.242424242424242,0.8333333333333334,1.8333333333333333,1.8333333333333333,1.1666666666666667,1.1666666666666667,1.8333333333333333,52.172413793103445,70.93103448275862,0,1
Man United,Sheffield United,4,2,H,32,33,47,31,48,88,50,16,1.46875,0.9393939393939394,1.5,2.6666666666666665,1.5625,0.48484848484848486,1.8333333333333333,1.5,2.0,2.6666666666666665,1.0,0.5,78.10344827586206,38.333333333333336,1,0
Brighton,Man City,0,4,A,32,32,52,76,50,32,44,73,1.625,2.375,1.5625,1.0,1.375,2.28125,0.5,2.8333333333333335,1.5,1.0,0.8333333333333334,2.3333333333333335,45.166666666666664,67.33333333333333,0,1
West Ham,Liverpool,2,2,D,34,34,54,75,63,34,48,74,1.588235294117647,2.2058823529411766,1.8529411764705883,1.0,1.411764705882353,2.176470588235294,1.5,1.6666666666666667,2.3333333333333335,1.3333333333333333,0.8333333333333334,1.6666666666666667,47.92307692307692,70.93103448275862,0,1
Fulham,Crystal Palace,1,1,D,34,34,50,44,54,56,42,39,1.4705882352941178,1.2941176470588236,1.588235294117647,1.6470588235294117,1.2352941176470589,1.1470588235294117,1.6666666666666667,1.8333333333333333,1.6666666666666667,1.3333333333333333,1.1666666666666667,1.6666666666666667,43.25,43.07692307692308,0,0
Man United,Burnley,1,1,D,33,34,51,37,50,69,53,23,1.5454545454545454,1.088235294117647,1.5151515151515151,2.0294117647058822,1.606060606060606,0.6764705882352942,2.3333333333333335,1.6666666666666667,1.8333333333333333,1.1666666666666667,1.5,1.5,78.10344827586206,40.625,1,0
Newcastle,Sheffield United,5,1,H,33,34,69,33,54,92,50,16,2.090909090909091,0.9705882352941176,1.6363636363636365,2.7058823529411766,1.5151515151515151,0.47058823529411764,2.0,1.5,1.5,3.0,1.6666666666666667,0.3333333333333333,52.0,38.333333333333336,0,0
Wolves,Luton,2,1,H,34,34,46,47,54,75,43,25,1.3529411764705883,1.3823529411764706,1.588235294117647,2.2058823529411766,1.2647058823529411,0.7352941176470589,0.6666666666666666,1.0,1.6666666666666667,2.6666666666666665,0.3333333333333333,0.6666666666666666,43.22222222222222,0.0,0,0
Everton,Brentford,1,0,H,34,34,36,52,48,59,41,35,1.0588235294117647,1.5294117647058822,1.411764705882353,1.7352941176470589,1.2058823529411764,1.0294117647058822,1.1666666666666667,2.0,1.5,1.1666666666666667,1.6666666666666667,1.5,52.172413793103445,52.5,0,0
Aston Villa,Chelsea,2,2,D,34,32,71,61,50,57,66,47,2.088235294117647,1.90625,1.4705882352941178,1.78125,1.9411764705882353,1.46875,2.0,2.8333333333333335,1.5,2.3333333333333335,1.8333333333333333,1.8333333333333333,49.53846153846154,71.55172413793103,0,1
Bournemouth,Brighton,3,0,H,34,33,49,52,60,54,45,44,1.4411764705882353,1.5757575757575757,1.7647058823529411,1.6363636363636365,1.3235294117647058,1.3333333333333333,1.3333333333333333,0.5,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.8333333333333334,41.666666666666664,45.166666666666664,0,0
Tottenham,Arsenal,2,3,A,32,34,65,82,49,26,60,77,2.03125,2.411764705882353,1.53125,0.7647058823529411,1.875,2.264705882352941,1.6666666666666667,2.0,1.6666666666666667,0.3333333333333333,1.6666666666666667,2.1666666666666665,60.10344827586207,72.34482758620689,1,1
Nott'm Forest,Man City,0,2,A,34,33,42,80,60,32,30,76,1.2352941176470589,2.4242424242424243,1.7647058823529411,0.9696969696969697,0.8823529411764706,2.303030303030303,1.3333333333333333,3.0,1.6666666666666667,0.8333333333333334,1.0,2.3333333333333335,47.4,67.33333333333333,0,1
Chelsea,Tottenham,2,0,H,33,33,63,67,59,52,48,60,1.9090909090909092,2.0303030303030303,1.7878787878787878,1.5757575757575757,1.4545454545454546,1.8181818181818181,2.6666666666666665,1.3333333333333333,2.3333333333333335,2.1666666666666665,1.5,1.1666666666666667,71.55172413793103,60.10344827586207,1,1
Luton,Everton,1,1,D,35,35,48,37,77,48,25,44,1.3714285714285714,1.0571428571428572,2.2,1.3714285714285714,0.7142857142857143,1.2571428571428571,1.0,1.1666666666666667,2.8333333333333335,1.1666666666666667,0.5,2.1666666666666665,0.0,52.172413793103445,0,0
Arsenal,Bournemouth,3,0,H,35,35,85,52,28,60,80,48,2.4285714285714284,1.4857142857142858,0.8,1.7142857142857142,2.2857142857142856,1.3714285714285714,2.5,1.5,0.6666666666666666,1.1666666666666667,2.5,1.6666666666666667,72.34482758620689,41.666666666666664,1,0
Brentford,Fulham,0,0,D,35,35,52,51,60,55,35,43,1.4857142857142858,1.457142857142857,1.7142857142857142,1.5714285714285714,1.0,1.2285714285714286,1.8333333333333333,1.3333333333333333,1.0,1.8333333333333333,1.5,0.8333333333333334,52.5,43.25,0,0
Burnley,Newcastle,1,4,A,35,34,38,74,70,55,24,53,1.0857142857142856,2.176470588235294,2.0,1.6176470588235294,0.6857142857142857,1.5588235294117647,1.5,2.5,1.1666666666666667,1.1666666666666667,1.1666666666666667,2.1666666666666665,40.625,52.0,0,0
Sheffield United,Nott'm Forest,1,3,A,35,35,34,42,97,62,16,30,0.9714285714285714,1.2,2.7714285714285714,1.7714285714285714,0.45714285714285713,0.8571428571428571,1.1666666666666667,1.1666666666666667,3.3333333333333335,1.8333333333333333,0.16666666666666666,0.8333333333333334,38.333333333333336,47.4,0,0
Man City,Wolves,5,1,H,34,35,82,48,32,55,79,46,2.411764705882353,1.3714285714285714,0.9411764705882353,1.5714285714285714,2.323529411764706,1.3142857142857143,3.1666666666666665,1.0,0.6666666666666666,1.5,2.6666666666666665,0.8333333333333334,67.33333333333333,43.22222222222222,1,0
Brighton,Aston Villa,1,0,H,34,35,52,73,57,52,44,67,1.5294117647058822,2.085714285714286,1.6764705882352942,1.4857142857142858,1.2941176470588236,1.9142857142857144,0.3333333333333333,2.1666666666666665,2.1666666666666665,1.6666666666666667,0.3333333333333333,1.8333333333333333,45.166666666666664,49.53846153846154,0,0
Chelsea,West Ham,5,0,H,34,35,65,56,59,65,51,49,1.911764705882353,1.6,1.7352941176470589,1.8571428571428572,1.5,1.4,2.6666666666666665,1.6666666666666667,2.0,2.5,1.8333333333333333,0.8333333333333334,71.55172413793103,47.92307692307692,1,0
Liverpool,Tottenham,4,2,H,35,34,77,67,36,54,75,60,2.2,1.9705882352941178,1.0285714285714285,1.588235294117647,2.142857142857143,1.7647058823529411,1.6666666666666667,1.3333333333333333,1.5,2.0,1.3333333333333333,1.1666666666666667,70.93103448275862,60.10344827586207,1,1
Crystal Palace,Man United,4,0,H,35,34,45,52,57,51,40,54,1.2857142857142858,1.5294117647058822,1.6285714285714286,1.5,1.1428571428571428,1.588235294117647,1.8333333333333333,2.1666666666666665,1.3333333333333333,2.0,1.6666666666666667,1.1666666666666667,43.07692307692308,78.10344827586206,0,1
Fulham,Man City,0,4,A,36,35,51,87,55,33,44,82,1.4166666666666667,2.4857142857142858,1.5277777777777777,0.9428571428571428,1.2222222222222223,2.342857142857143,0.8333333333333334,4.0,1.3333333333333333,0.8333333333333334,0.8333333333333334,3.0,43.25,67.33333333333333,0,1
Bournemouth,Brentford,1,2,A,36,36,52,52,63,60,48,36,1.4444444444444444,1.4444444444444444,1.75,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.8333333333333334,1.1666666666666667,1.5,41.666666666666664,52.5,0,0
Everton,Sheffield United,1,0,H,36,36,38,35,49,100,45,16,1.0555555555555556,0.9722222222222222,1.3611111111111112,2.7777777777777777,1.25,0.4444444444444444,1.1666666666666667,1.1666666666666667,1.1666666666666667,3.3333333333333335,2.1666666666666665,0.16666666666666666,52.172413793103445,38.333333333333336,0,0
Newcastle,Brighton,1,1,D,35,35,78,53,56,57,56,47,2.2285714285714286,1.5142857142857142,1.6,1.6285714285714286,1.6,1.3428571428571427,2.5,0.3333333333333333,0.8333333333333334,1.8333333333333333,2.1666666666666665,0.8333333333333334,52.0,45.166666666666664,0,0
Tottenham,Burnley,2,1,H,35,36,69,39,58,74,60,24,1.9714285714285715,1.0833333333333333,1.6571428571428573,2.0555555555555554,1.7142857142857142,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.5,1.5,0.6666666666666666,1.0,60.10344827586207,40.625,1,0
West Ham,Luton,3,1,H,36,36,56,49,70,78,49,26,1.5555555555555556,1.3611111111111112,1.9444444444444444,2.1666666666666665,1.3611111111111112,0.7222222222222222,1.1666666666666667,1.0,2.6666666666666665,2.6666666666666665,0.8333333333333334,0.6666666666666666,47.92307692307692,0.0,0,0
Wolves,Crystal Palace,1,3,A,36,36,49,49,60,57,46,43,1.3611111111111112,1.3611111111111112,1.6666666666666667,1.5833333333333333,1.2777777777777777,1.1944444444444444,1.0,2.5,2.1666666666666665,1.1666666666666667,0.6666666666666666,2.1666666666666665,43.22222222222222,43.07692307692308,0,0
Nott'm Forest,Chelsea,2,3,A,36,35,45,70,63,59,33,54,1.25,2.0,1.75,1.6857142857142857,0.9166666666666666,1.542857142857143,1.5,2.8333333333333335,1.8333333333333333,1.5,1.1666666666666667,1.8333333333333333,47.4,71.55172413793103,0,1
Man United,Arsenal,0,1,A,35,36,52,88,55,28,54,83,1.4857142857142858,2.4444444444444446,1.5714285714285714,0.7777777777777778,1.542857142857143,2.3055555555555554,2.0,2.6666666666666665,2.5,0.6666666666666666,1.0,2.5,78.10344827586206,72.34482758620689,1,1
Aston Villa,Liverpool,3,3,D,36,36,73,81,53,38,67,78,2.0277777777777777,2.25,1.4722222222222223,1.0555555555555556,1.8611111111111112,2.1666666666666665,1.8333333333333333,1.8333333333333333,1.8333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,49.53846153846154,70.93103448275862,0,1
Tottenham,Man City,0,2,A,36,36,71,91,59,33,63,85,1.9722222222222223,2.5277777777777777,1.6388888888888888,0.9166666666666666,1.75,2.361111111111111,1.5,4.0,2.5,0.6666666666666666,1.0,3.0,60.10344827586207,67.33333333333333,1,1
Brighton,Chelsea,1,2,A,36,36,54,73,58,61,48,57,1.5,2.0277777777777777,1.6111111111111112,1.6944444444444444,1.3333333333333333,1.5833333333333333,0.5,3.0,2.0,1.5,0.8333333333333334,2.1666666666666665,45.166666666666664,71.55172413793103,0,1
Man United,Newcastle,3,2,H,36,36,52,79,56,57,54,57,1.4444444444444444,2.1944444444444446,1.5555555555555556,1.5833333333333333,1.5,1.5833333333333333,1.5,2.5,2.0,0.8333333333333334,1.0,2.1666666666666665,78.10344827586206,52.0,1,0
